,ID_consumidor,ID_lugar,calificacion,calificacion_comida,calificacion_servicio,latitud,longitud,fumador_activo,nivel_de_alcohol,vestimenta_preferida,ambiente,medio_de_transporte,estado_civil,año_nacimiento,intereses,ocupacion,presupuesto,tipo_de_comida,metodo_de_pago
890,U1137,132723,2,2,2,22.144803,-100.944623,falso,bebedor_social,formal,familia,transporte_publico,soltero,1989,eco-friendly,estudiante,bajo,latinoamericana,tarjeta_debito_credito
891,U1137,132755,2,2,2,22.144803,-100.944623,falso,bebedor_social,formal,familia,transporte_publico,soltero,1989,eco-friendly,estudiante,bajo,latinoamericana,tarjeta_debito_credito
892,U1137,135042,2,2,2,22.144803,-100.944623,falso,bebedor_social,formal,familia,transporte_publico,soltero,1989,eco-friendly,estudiante,bajo,latinoamericana,tarjeta_debito_credito
893,U1137,132884,2,2,2,22.144803,-100.944623,falso,bebedor_social,formal,familia,transporte_publico,soltero,1989,eco-friendly,estudiante,bajo,latinoamericana,tarjeta_debito_credito
894,U1137,135049,2,2,2,22.144803,-100.944623,falso,bebedor_social,formal,familia,transporte_publico,soltero,1989,eco-friendly,estudiante,bajo,latinoamericana,tarjeta_debito_credito
895,U1137,135075,2,2,2,22.144803,-100.944623,falso,bebedor_social,formal,familia,transporte_publico,soltero,1989,eco-friendly,estudiante,bajo,latinoamericana,tarjeta_debito_credito
896,U1114,132825,0,0,0,22.177726,-101.014094,falso,sobrio,sin_preferencia,familia,caminando,soltero,1991,variedad,estudiante,medio,comida_rapida,dinero_efectivo
897,U1114,135065,0,0,0,22.177726,-101.014094,falso,sobrio,sin_preferencia,familia,caminando,soltero,1991,variedad,estudiante,medio,comida_rapida,dinero_efectivo
898,U1114,135058,0,0,0,22.177726,-101.014094,falso,sobrio,sin_preferencia,familia,caminando,soltero,1991,variedad,estudiante,medio,comida_rapida,dinero_efectivo
899,U1114,132723,0,0,0,22.177726,-101.014094,falso,sobrio,sin_preferencia,familia,caminando,soltero,1991,variedad,estudiante,medio,comida_rapida,dinero_efectivo
900,U1114,132951,0,0,0,22.177726,-101.014094,falso,sobrio,sin_preferencia,familia,caminando,soltero,1991,variedad,estudiante,medio,comida_rapida,dinero_efectivo
901,U1114,132872,1,1,1,22.177726,-101.014094,falso,sobrio,sin_preferencia,familia,caminando,soltero,1991,variedad,estudiante,medio,comida_rapida,dinero_efectivo
902,U1114,132834,0,0,0,22.177726,-101.014094,falso,sobrio,sin_preferencia,familia,caminando,soltero,1991,variedad,estudiante,medio,comida_rapida,dinero_efectivo
903,U1114,135072,0,0,0,22.177726,-101.014094,falso,sobrio,sin_preferencia,familia,caminando,soltero,1991,variedad,estudiante,medio,comida_rapida,dinero_efectivo
904,U1114,132754,0,0,0,22.177726,-101.014094,falso,sobrio,sin_preferencia,familia,caminando,soltero,1991,variedad,estudiante,medio,comida_rapida,dinero_efectivo
905,U1114,132755,1,2,1,22.177726,-101.014094,falso,sobrio,sin_preferencia,familia,caminando,soltero,1991,variedad,estudiante,medio,comida_rapida,dinero_efectivo
906,U1061,132825,1,2,1,22.140388,-100.937321,falso,bebedor_social,sin_preferencia,amigos,auto,soltero,1990,ninguno,profesional,medio,comida_rapida,dinero_efectivo
907,U1061,135048,2,2,2,22.140388,-100.937321,falso,bebedor_social,sin_preferencia,amigos,auto,soltero,1990,ninguno,profesional,medio,comida_rapida,dinero_efectivo
908,U1061,132921,1,2,1,22.140388,-100.937321,falso,bebedor_social,sin_preferencia,amigos,auto,soltero,1990,ninguno,profesional,medio,comida_rapida,dinero_efectivo
909,U1061,135026,2,2,2,22.140388,-100.937321,falso,bebedor_social,sin_preferencia,amigos,auto,soltero,1990,ninguno,profesional,medio,comida_rapida,dinero_efectivo
910,U1061,132723,2,2,1,22.140388,-100.937321,falso,bebedor_social,sin_preferencia,amigos,auto,soltero,1990,ninguno,profesional,medio,comida_rapida,dinero_efectivo
911,U1061,135075,2,2,2,22.140388,-100.937321,falso,bebedor_social,sin_preferencia,amigos,auto,soltero,1990,ninguno,profesional,medio,comida_rapida,dinero_efectivo
912,U1061,135034,2,2,2,22.140388,-100.937321,falso,bebedor_social,sin_preferencia,amigos,auto,soltero,1990,ninguno,profesional,medio,comida_rapida,dinero_efectivo
913,U1061,135041,2,2,2,22.140388,-100.937321,falso,bebedor_social,sin_preferencia,amigos,auto,soltero,1990,ninguno,profesional,medio,comida_rapida,dinero_efectivo
914,U1013,132572,1,1,0,22.174624,-100.993873,falso,sobrio,sin_preferencia,amigos,transporte_publico,soltero,1982,retro,profesional,medio,norteamericana,dinero_efectivo
915,U1013,135075,2,2,1,22.174624,-100.993873,falso,sobrio,sin_preferencia,amigos,transporte_publico,soltero,1982,retro,profesional,medio,norteamericana,dinero_efectivo
916,U1061,135046,1,2,1,22.140388,-100.937321,falso,bebedor_social,sin_preferencia,amigos,auto,soltero,1990,ninguno,profesional,medio,comida_rapida,dinero_efectivo
917,U1061,132572,1,2,2,22.140388,-100.937321,falso,bebedor_social,sin_preferencia,amigos,auto,soltero,1990,ninguno,profesional,medio,comida_rapida,dinero_efectivo
918,U1061,135058,1,1,1,22.140388,-100.937321,falso,bebedor_social,sin_preferencia,amigos,auto,soltero,1990,ninguno,profesional,medio,comida_rapida,dinero_efectivo
919,U1046,135044,1,1,0,22.144415,-100.933097,falso,bebedor_social,sin_preferencia,amigos,auto,soltero,1990,retro,estudiante,medio,norteamericana,dinero_efectivo
920,U1046,135065,2,2,2,22.144415,-100.933097,falso,bebedor_social,sin_preferencia,amigos,auto,soltero,1990,retro,estudiante,medio,norteamericana,dinero_efectivo
921,U1046,132921,2,1,2,22.144415,-100.933097,falso,bebedor_social,sin_preferencia,amigos,auto,soltero,1990,retro,estudiante,medio,norteamericana,dinero_efectivo
922,U1046,135085,1,2,1,22.144415,-100.933097,falso,bebedor_social,sin_preferencia,amigos,auto,soltero,1990,retro,estudiante,medio,norteamericana,dinero_efectivo
923,U1046,132572,1,2,0,22.144415,-100.933097,falso,bebedor_social,sin_preferencia,amigos,auto,soltero,1990,retro,estudiante,medio,norteamericana,dinero_efectivo
924,U1046,135058,2,2,1,22.144415,-100.933097,falso,bebedor_social,sin_preferencia,amigos,auto,soltero,1990,retro,estudiante,medio,norteamericana,dinero_efectivo
925,U1046,132951,1,1,2,22.144415,-100.933097,falso,bebedor_social,sin_preferencia,amigos,auto,soltero,1990,retro,estudiante,medio,norteamericana,dinero_efectivo
926,U1046,132861,1,2,2,22.144415,-100.933097,falso,bebedor_social,sin_preferencia,amigos,auto,soltero,1990,retro,estudiante,medio,norteamericana,dinero_efectivo
927,U1041,135001,1,1,1,18.935191,-99.23624,falso,sobrio,sin_preferencia,amigos,caminando,soltero,1985,eco-friendly,profesional,medio,norteamericana,tarjeta_debito_credito
928,U1041,134983,2,2,2,18.935191,-99.23624,falso,sobrio,sin_preferencia,amigos,caminando,soltero,1985,eco-friendly,profesional,medio,norteamericana,tarjeta_debito_credito
929,U1041,135021,2,2,2,18.935191,-99.23624,falso,sobrio,sin_preferencia,amigos,caminando,soltero,1985,eco-friendly,profesional,medio,norteamericana,tarjeta_debito_credito
930,U1041,134992,2,2,2,18.935191,-99.23624,falso,sobrio,sin_preferencia,amigos,caminando,soltero,1985,eco-friendly,profesional,medio,norteamericana,tarjeta_debito_credito
931,U1041,132768,2,2,1,18.935191,-99.23624,falso,sobrio,sin_preferencia,amigos,caminando,soltero,1985,eco-friendly,profesional,medio,norteamericana,tarjeta_debito_credito
932,U1041,135109,1,2,1,18.935191,-99.23624,falso,sobrio,sin_preferencia,amigos,caminando,soltero,1985,eco-friendly,profesional,medio,norteamericana,tarjeta_debito_credito
933,U1004,132954,2,2,2,18.867,-99.183,falso,sobrio,informal,familia,transporte_publico,soltero,1940,variedad,profesional,medio,panaderia_cafeteria,dinero_efectivo
934,U1004,132955,2,2,2,18.867,-99.183,falso,sobrio,informal,familia,transporte_publico,soltero,1940,variedad,profesional,medio,panaderia_cafeteria,dinero_efectivo
935,U1004,132958,2,2,2,18.867,-99.183,falso,sobrio,informal,familia,transporte_publico,soltero,1940,variedad,profesional,medio,panaderia_cafeteria,dinero_efectivo
936,U1003,132754,2,2,2,22.119847,-100.946527,falso,bebedor_social,formal,familia,transporte_publico,soltero,1989,ninguno,estudiante,bajo,latinoamericana,dinero_efectivo
937,U1059,135064,1,1,0,18.988278,-99.097023,falso,sobrio,formal,amigos,caminando,soltero,1987,tecnología,estudiante,medio,norteamericana,dinero_efectivo
938,U1059,135075,2,2,1,18.988278,-99.097023,falso,sobrio,formal,amigos,caminando,soltero,1987,tecnología,estudiante,medio,norteamericana,dinero_efectivo
939,U1059,135028,1,1,1,18.988278,-99.097023,falso,sobrio,formal,amigos,caminando,soltero,1987,tecnología,estudiante,medio,norteamericana,dinero_efectivo
940,U1061,132834,1,2,1,22.140388,-100.937321,falso,bebedor_social,sin_preferencia,amigos,auto,soltero,1990,ninguno,profesional,medio,comida_rapida,dinero_efectivo
941,U1061,135086,1,1,2,22.140388,-100.937321,falso,bebedor_social,sin_preferencia,amigos,auto,soltero,1990,ninguno,profesional,medio,comida_rapida,dinero_efectivo
942,U1061,132754,2,2,2,22.140388,-100.937321,falso,bebedor_social,sin_preferencia,amigos,auto,soltero,1990,ninguno,profesional,medio,comida_rapida,dinero_efectivo
943,U1061,135080,2,2,2,22.140388,-100.937321,falso,bebedor_social,sin_preferencia,amigos,auto,soltero,1990,ninguno,profesional,medio,comida_rapida,dinero_efectivo
944,U1090,135062,2,2,2,22.158473,-100.984268,falso,bebedor_social,sin_preferencia,amigos,auto,soltero,1988,variedad,estudiante,medio,norteamericana,tarjeta_debito_credito
945,U1090,135052,2,2,2,22.158473,-100.984268,falso,bebedor_social,sin_preferencia,amigos,auto,soltero,1988,variedad,estudiante,medio,norteamericana,tarjeta_debito_credito
946,U1112,135047,0,0,0,22.143078,-100.908523,verdadero,bebedor_casual,formal,amigos,auto,soltero,1991,ninguno,estudiante,medio,panaderia_cafeteria,tarjeta_debito_credito
947,U1112,135026,1,1,1,22.143078,-100.908523,verdadero,bebedor_casual,formal,amigos,auto,soltero,1991,ninguno,estudiante,medio,panaderia_cafeteria,tarjeta_debito_credito
948,U1112,135064,0,1,1,22.143078,-100.908523,verdadero,bebedor_casual,formal,amigos,auto,soltero,1991,ninguno,estudiante,medio,panaderia_cafeteria,tarjeta_debito_credito
949,U1090,132862,2,2,2,22.158473,-100.984268,falso,bebedor_social,sin_preferencia,amigos,auto,soltero,1988,variedad,estudiante,medio,norteamericana,tarjeta_debito_credito
950,U1057,135070,1,1,1,22.196624,-100.91217,verdadero,bebedor_casual,formal,amigos,transporte_publico,soltero,1989,tecnología,estudiante,medio,latinoamericana,dinero_efectivo
951,U1112,132954,0,0,1,22.143078,-100.908523,verdadero,bebedor_casual,formal,amigos,auto,soltero,1991,ninguno,estudiante,medio,panaderia_cafeteria,tarjeta_debito_credito
952,U1057,135043,1,1,1,22.196624,-100.91217,verdadero,bebedor_casual,formal,amigos,transporte_publico,soltero,1989,tecnología,estudiante,medio,latinoamericana,dinero_efectivo
953,U1112,135079,1,0,0,22.143078,-100.908523,verdadero,bebedor_casual,formal,amigos,auto,soltero,1991,ninguno,estudiante,medio,panaderia_cafeteria,tarjeta_debito_credito
954,U1112,135062,0,0,1,22.143078,-100.908523,verdadero,bebedor_casual,formal,amigos,auto,soltero,1991,ninguno,estudiante,medio,panaderia_cafeteria,tarjeta_debito_credito
955,U1090,135051,1,2,1,22.158473,-100.984268,falso,bebedor_social,sin_preferencia,amigos,auto,soltero,1988,variedad,estudiante,medio,norteamericana,tarjeta_debito_credito
956,U1090,132954,2,2,2,22.158473,-100.984268,falso,bebedor_social,sin_preferencia,amigos,auto,soltero,1988,variedad,estudiante,medio,norteamericana,tarjeta_debito_credito
957,U1112,135048,0,0,0,22.143078,-100.908523,verdadero,bebedor_casual,formal,amigos,auto,soltero,1991,ninguno,estudiante,medio,panaderia_cafeteria,tarjeta_debito_credito
958,U1057,132954,1,0,0,22.196624,-100.91217,verdadero,bebedor_casual,formal,amigos,transporte_publico,soltero,1989,tecnología,estudiante,medio,latinoamericana,dinero_efectivo
959,U1112,135086,0,0,0,22.143078,-100.908523,verdadero,bebedor_casual,formal,amigos,auto,soltero,1991,ninguno,estudiante,medio,panaderia_cafeteria,tarjeta_debito_credito
960,U1061,132955,2,2,2,22.140388,-100.937321,falso,bebedor_social,sin_preferencia,amigos,auto,soltero,1990,ninguno,profesional,medio,comida_rapida,dinero_efectivo
961,U1112,132921,1,0,0,22.143078,-100.908523,verdadero,bebedor_casual,formal,amigos,auto,soltero,1991,ninguno,estudiante,medio,panaderia_cafeteria,tarjeta_debito_credito
962,U1061,132958,2,2,2,22.140388,-100.937321,falso,bebedor_social,sin_preferencia,amigos,auto,soltero,1990,ninguno,profesional,medio,comida_rapida,dinero_efectivo
963,U1112,135046,0,0,0,22.143078,-100.908523,verdadero,bebedor_casual,formal,amigos,auto,soltero,1991,ninguno,estudiante,medio,panaderia_cafeteria,tarjeta_debito_credito
964,U1090,135085,2,2,2,22.158473,-100.984268,falso,bebedor_social,sin_preferencia,amigos,auto,soltero,1988,variedad,estudiante,medio,norteamericana,tarjeta_debito_credito
965,U1112,132572,0,0,1,22.143078,-100.908523,verdadero,bebedor_casual,formal,amigos,auto,soltero,1991,ninguno,estudiante,medio,panaderia_cafeteria,tarjeta_debito_credito
966,U1090,132922,2,2,2,22.158473,-100.984268,falso,bebedor_social,sin_preferencia,amigos,auto,soltero,1988,variedad,estudiante,medio,norteamericana,tarjeta_debito_credito
967,U1025,132866,2,1,2,22.125603,-100.907844,falso,bebedor_social,sin_preferencia,familia,transporte_publico,soltero,1990,ninguno,estudiante,medio,europea,tarjeta_debito_credito
968,U1057,135080,1,1,0,22.196624,-100.91217,verdadero,bebedor_casual,formal,amigos,transporte_publico,soltero,1989,tecnología,estudiante,medio,latinoamericana,dinero_efectivo
969,U1112,132834,1,0,0,22.143078,-100.908523,verdadero,bebedor_casual,formal,amigos,auto,soltero,1991,ninguno,estudiante,medio,panaderia_cafeteria,tarjeta_debito_credito
970,U1057,132825,1,1,0,22.196624,-100.91217,verdadero,bebedor_casual,formal,amigos,transporte_publico,soltero,1989,tecnología,estudiante,medio,latinoamericana,dinero_efectivo
971,U1112,132862,1,1,1,22.143078,-100.908523,verdadero,bebedor_casual,formal,amigos,auto,soltero,1991,ninguno,estudiante,medio,panaderia_cafeteria,tarjeta_debito_credito
972,U1061,132954,2,1,2,22.140388,-100.937321,falso,bebedor_social,sin_preferencia,amigos,auto,soltero,1990,ninguno,profesional,medio,comida_rapida,dinero_efectivo
973,U1025,132877,1,1,1,22.125603,-100.907844,falso,bebedor_social,sin_preferencia,familia,transporte_publico,soltero,1990,ninguno,estudiante,medio,europea,tarjeta_debito_credito
974,U1057,135064,1,1,0,22.196624,-100.91217,verdadero,bebedor_casual,formal,amigos,transporte_publico,soltero,1989,tecnología,estudiante,medio,latinoamericana,dinero_efectivo
975,U1057,135046,1,0,0,22.196624,-100.91217,verdadero,bebedor_casual,formal,amigos,transporte_publico,soltero,1989,tecnología,estudiante,medio,latinoamericana,dinero_efectivo
976,U1090,135025,2,2,2,22.158473,-100.984268,falso,bebedor_social,sin_preferencia,amigos,auto,soltero,1988,variedad,estudiante,medio,norteamericana,tarjeta_debito_credito
977,U1090,132925,2,2,2,22.158473,-100.984268,falso,bebedor_social,sin_preferencia,amigos,auto,soltero,1988,variedad,estudiante,medio,norteamericana,tarjeta_debito_credito
978,U1057,132862,1,0,0,22.196624,-100.91217,verdadero,bebedor_casual,formal,amigos,transporte_publico,soltero,1989,tecnología,estudiante,medio,latinoamericana,dinero_efectivo
979,U1057,135075,0,1,1,22.196624,-100.91217,verdadero,bebedor_casual,formal,amigos,transporte_publico,soltero,1989,tecnología,estudiante,medio,latinoamericana,dinero_efectivo
980,U1025,132847,2,1,1,22.125603,-100.907844,falso,bebedor_social,sin_preferencia,familia,transporte_publico,soltero,1990,ninguno,estudiante,medio,europea,tarjeta_debito_credito
981,U1057,135030,1,0,1,22.196624,-100.91217,verdadero,bebedor_casual,formal,amigos,transporte_publico,soltero,1989,tecnología,estudiante,medio,latinoamericana,dinero_efectivo
982,U1025,135071,2,2,2,22.125603,-100.907844,falso,bebedor_social,sin_preferencia,familia,transporte_publico,soltero,1990,ninguno,estudiante,medio,europea,tarjeta_debito_credito
983,U1057,132834,1,0,1,22.196624,-100.91217,verdadero,bebedor_casual,formal,amigos,transporte_publico,soltero,1989,tecnología,estudiante,medio,latinoamericana,dinero_efectivo
984,U1025,132958,1,0,0,22.125603,-100.907844,falso,bebedor_social,sin_preferencia,familia,transporte_publico,soltero,1990,ninguno,estudiante,medio,europea,tarjeta_debito_credito
985,U1025,132825,0,0,0,22.125603,-100.907844,falso,bebedor_social,sin_preferencia,familia,transporte_publico,soltero,1990,ninguno,estudiante,medio,europea,tarjeta_debito_credito
986,U1025,135028,2,1,0,22.125603,-100.907844,falso,bebedor_social,sin_preferencia,familia,transporte_publico,soltero,1990,ninguno,estudiante,medio,europea,tarjeta_debito_credito
987,U1025,135047,1,1,1,22.125603,-100.907844,falso,bebedor_social,sin_preferencia,familia,transporte_publico,soltero,1990,ninguno,estudiante,medio,europea,tarjeta_debito_credito
988,U1025,132846,2,2,2,22.125603,-100.907844,falso,bebedor_social,sin_preferencia,familia,transporte_publico,soltero,1990,ninguno,estudiante,medio,europea,tarjeta_debito_credito
989,U1025,135064,2,2,2,22.125603,-100.907844,falso,bebedor_social,sin_preferencia,familia,transporte_publico,soltero,1990,ninguno,estudiante,medio,europea,tarjeta_debito_credito
990,U1025,132830,2,2,2,22.125603,-100.907844,falso,bebedor_social,sin_preferencia,familia,transporte_publico,soltero,1990,ninguno,estudiante,medio,europea,tarjeta_debito_credito
991,U1097,135079,2,1,0,22.145471,-100.939588,falso,sobrio,formal,familia,transporte_publico,soltero,1990,variedad,estudiante,medio,latinoamericana,dinero_efectivo
992,U1097,135058,2,1,1,22.145471,-100.939588,falso,sobrio,formal,familia,transporte_publico,soltero,1990,variedad,estudiante,medio,latinoamericana,dinero_efectivo
993,U1097,132954,1,1,0,22.145471,-100.939588,falso,sobrio,formal,familia,transporte_publico,soltero,1990,variedad,estudiante,medio,latinoamericana,dinero_efectivo
994,U1097,132958,2,1,1,22.145471,-100.939588,falso,sobrio,formal,familia,transporte_publico,soltero,1990,variedad,estudiante,medio,latinoamericana,dinero_efectivo
995,U1097,135026,1,0,1,22.145471,-100.939588,falso,sobrio,formal,familia,transporte_publico,soltero,1990,variedad,estudiante,medio,latinoamericana,dinero_efectivo
996,U1059,132955,2,1,2,18.988278,-99.097023,falso,sobrio,formal,amigos,caminando,soltero,1987,tecnología,estudiante,medio,norteamericana,dinero_efectivo
997,U1059,135044,2,1,1,18.988278,-99.097023,falso,sobrio,formal,amigos,caminando,soltero,1987,tecnología,estudiante,medio,norteamericana,dinero_efectivo
998,U1059,132862,0,0,0,18.988278,-99.097023,falso,sobrio,formal,amigos,caminando,soltero,1987,tecnología,estudiante,medio,norteamericana,dinero_efectivo
999,U1059,135085,2,2,2,18.988278,-99.097023,falso,sobrio,formal,amigos,caminando,soltero,1987,tecnología,estudiante,medio,norteamericana,dinero_efectivo
1000,U1059,135030,2,2,2,18.988278,-99.097023,falso,sobrio,formal,amigos,caminando,soltero,1987,tecnología,estudiante,medio,norteamericana,dinero_efectivo
1001,U1128,135053,0,0,0,22.187236,-100.994213,falso,bebedor_casual,sin_preferencia,amigos,transporte_publico,soltero,1986,variedad,estudiante,bajo,norteamericana,tarjeta_debito_credito
1002,U1059,132825,2,1,1,18.988278,-99.097023,falso,sobrio,formal,amigos,caminando,soltero,1987,tecnología,estudiante,medio,norteamericana,dinero_efectivo
1003,U1059,132754,2,2,2,18.988278,-99.097023,falso,sobrio,formal,amigos,caminando,soltero,1987,tecnología,estudiante,medio,norteamericana,dinero_efectivo
1004,U1128,135058,0,0,0,22.187236,-100.994213,falso,bebedor_casual,sin_preferencia,amigos,transporte_publico,soltero,1986,variedad,estudiante,bajo,norteamericana,tarjeta_debito_credito
1005,U1128,132875,0,0,0,22.187236,-100.994213,falso,bebedor_casual,sin_preferencia,amigos,transporte_publico,soltero,1986,variedad,estudiante,bajo,norteamericana,tarjeta_debito_credito
1006,U1128,135079,0,0,0,22.187236,-100.994213,falso,bebedor_casual,sin_preferencia,amigos,transporte_publico,soltero,1986,variedad,estudiante,bajo,norteamericana,tarjeta_debito_credito
1007,U1128,132925,0,0,0,22.187236,-100.994213,falso,bebedor_casual,sin_preferencia,amigos,transporte_publico,soltero,1986,variedad,estudiante,bajo,norteamericana,tarjeta_debito_credito
1008,U1128,135064,0,0,0,22.187236,-100.994213,falso,bebedor_casual,sin_preferencia,amigos,transporte_publico,soltero,1986,variedad,estudiante,bajo,norteamericana,tarjeta_debito_credito
1009,U1128,132921,0,0,0,22.187236,-100.994213,falso,bebedor_casual,sin_preferencia,amigos,transporte_publico,soltero,1986,variedad,estudiante,bajo,norteamericana,tarjeta_debito_credito
1010,U1128,135060,0,0,0,22.187236,-100.994213,falso,bebedor_casual,sin_preferencia,amigos,transporte_publico,soltero,1986,variedad,estudiante,bajo,norteamericana,tarjeta_debito_credito
1011,U1128,132954,0,0,0,22.187236,-100.994213,falso,bebedor_casual,sin_preferencia,amigos,transporte_publico,soltero,1986,variedad,estudiante,bajo,norteamericana,tarjeta_debito_credito
1012,U1128,132951,0,0,0,22.187236,-100.994213,falso,bebedor_casual,sin_preferencia,amigos,transporte_publico,soltero,1986,variedad,estudiante,bajo,norteamericana,tarjeta_debito_credito
1013,U1097,132921,2,2,1,22.145471,-100.939588,falso,sobrio,formal,familia,transporte_publico,soltero,1990,variedad,estudiante,medio,latinoamericana,dinero_efectivo
1014,U1097,132955,2,2,1,22.145471,-100.939588,falso,sobrio,formal,familia,transporte_publico,soltero,1990,variedad,estudiante,medio,latinoamericana,dinero_efectivo
1015,U1097,132884,1,1,1,22.145471,-100.939588,falso,sobrio,formal,familia,transporte_publico,soltero,1990,variedad,estudiante,medio,latinoamericana,dinero_efectivo
1016,U1097,135049,2,1,1,22.145471,-100.939588,falso,sobrio,formal,familia,transporte_publico,soltero,1990,variedad,estudiante,medio,latinoamericana,dinero_efectivo
1017,U1097,135034,2,2,1,22.145471,-100.939588,falso,sobrio,formal,familia,transporte_publico,soltero,1990,variedad,estudiante,medio,latinoamericana,dinero_efectivo
1018,U1006,132954,1,1,1,22.15,-100.983,verdadero,bebedor_social,sin_preferencia,amigos,auto,soltero,1989,variedad,estudiante,medio,asiatica,dinero_efectivo
1019,U1006,135079,1,1,1,22.15,-100.983,verdadero,bebedor_social,sin_preferencia,amigos,auto,soltero,1989,variedad,estudiante,medio,asiatica,dinero_efectivo
1020,U1006,132875,2,2,2,22.15,-100.983,verdadero,bebedor_social,sin_preferencia,amigos,auto,soltero,1989,variedad,estudiante,medio,asiatica,dinero_efectivo
1021,U1006,135026,2,2,2,22.15,-100.983,verdadero,bebedor_social,sin_preferencia,amigos,auto,soltero,1989,variedad,estudiante,medio,asiatica,dinero_efectivo
1022,U1006,132922,2,1,2,22.15,-100.983,verdadero,bebedor_social,sin_preferencia,amigos,auto,soltero,1989,variedad,estudiante,medio,asiatica,dinero_efectivo
1023,U1006,132572,1,0,1,22.15,-100.983,verdadero,bebedor_social,sin_preferencia,amigos,auto,soltero,1989,variedad,estudiante,medio,asiatica,dinero_efectivo
1024,U1006,135075,1,1,2,22.15,-100.983,verdadero,bebedor_social,sin_preferencia,amigos,auto,soltero,1989,variedad,estudiante,medio,asiatica,dinero_efectivo
1025,U1006,132825,1,1,1,22.15,-100.983,verdadero,bebedor_social,sin_preferencia,amigos,auto,soltero,1989,variedad,estudiante,medio,asiatica,dinero_efectivo
1026,U1006,135048,1,1,2,22.15,-100.983,verdadero,bebedor_social,sin_preferencia,amigos,auto,soltero,1989,variedad,estudiante,medio,asiatica,dinero_efectivo
1027,U1006,135030,1,1,2,22.15,-100.983,verdadero,bebedor_social,sin_preferencia,amigos,auto,soltero,1989,variedad,estudiante,medio,asiatica,dinero_efectivo
1028,U1006,132884,2,2,2,22.15,-100.983,verdadero,bebedor_social,sin_preferencia,amigos,auto,soltero,1989,variedad,estudiante,medio,asiatica,dinero_efectivo
1029,U1131,135054,2,1,2,22.138245,-100.910948,verdadero,bebedor_social,sin_preferencia,amigos,auto,casado,1990,eco-friendly,estudiante,medio,latinoamericana,dinero_efectivo
1030,U1131,132869,1,2,1,22.138245,-100.910948,verdadero,bebedor_social,sin_preferencia,amigos,auto,casado,1990,eco-friendly,estudiante,medio,latinoamericana,dinero_efectivo
1031,U1131,132866,2,2,2,22.138245,-100.910948,verdadero,bebedor_social,sin_preferencia,amigos,auto,casado,1990,eco-friendly,estudiante,medio,latinoamericana,dinero_efectivo
1032,U1131,135082,0,1,0,22.138245,-100.910948,verdadero,bebedor_social,sin_preferencia,amigos,auto,casado,1990,eco-friendly,estudiante,medio,latinoamericana,dinero_efectivo
1033,U1131,132851,2,2,2,22.138245,-100.910948,verdadero,bebedor_social,sin_preferencia,amigos,auto,casado,1990,eco-friendly,estudiante,medio,latinoamericana,dinero_efectivo
1034,U1131,132870,0,2,0,22.138245,-100.910948,verdadero,bebedor_social,sin_preferencia,amigos,auto,casado,1990,eco-friendly,estudiante,medio,latinoamericana,dinero_efectivo
1035,U1073,135062,0,0,0,22.15,-100.983,falso,sobrio,informal,solitario,auto,soltero,1989,ninguno,desempleado,medio,latinoamericana,dinero_efectivo
1036,U1073,132572,0,0,0,22.15,-100.983,falso,sobrio,informal,solitario,auto,soltero,1989,ninguno,desempleado,medio,latinoamericana,dinero_efectivo
1037,U1073,135064,0,0,0,22.15,-100.983,falso,sobrio,informal,solitario,auto,soltero,1989,ninguno,desempleado,medio,latinoamericana,dinero_efectivo
1038,U1073,135080,0,0,0,22.15,-100.983,falso,sobrio,informal,solitario,auto,soltero,1989,ninguno,desempleado,medio,latinoamericana,dinero_efectivo
1039,U1073,132951,0,0,0,22.15,-100.983,falso,sobrio,informal,solitario,auto,soltero,1989,ninguno,desempleado,medio,latinoamericana,dinero_efectivo
1040,U1073,132954,0,0,0,22.15,-100.983,falso,sobrio,informal,solitario,auto,soltero,1989,ninguno,desempleado,medio,latinoamericana,dinero_efectivo
1041,U1073,135052,0,0,0,22.15,-100.983,falso,sobrio,informal,solitario,auto,soltero,1989,ninguno,desempleado,medio,latinoamericana,dinero_efectivo
1042,U1073,132834,0,0,0,22.15,-100.983,falso,sobrio,informal,solitario,auto,soltero,1989,ninguno,desempleado,medio,latinoamericana,dinero_efectivo
1043,U1073,135060,0,0,0,22.15,-100.983,falso,sobrio,informal,solitario,auto,soltero,1989,ninguno,desempleado,medio,latinoamericana,dinero_efectivo
1044,U1073,135065,0,0,0,22.15,-100.983,falso,sobrio,informal,solitario,auto,soltero,1989,ninguno,desempleado,medio,latinoamericana,dinero_efectivo
1045,U1073,132862,0,0,0,22.15,-100.983,falso,sobrio,informal,solitario,auto,soltero,1989,ninguno,desempleado,medio,latinoamericana,dinero_efectivo
1046,U1049,132921,0,0,0,22.15,-100.983,falso,bebedor_casual,informal,solitario,transporte_publico,soltero,1991,ninguno,estudiante,medio,medio_oriente,tarjeta_debito_credito
1047,U1049,135042,0,0,0,22.15,-100.983,falso,bebedor_casual,informal,solitario,transporte_publico,soltero,1991,ninguno,estudiante,medio,medio_oriente,tarjeta_debito_credito
1048,U1049,135032,0,0,0,22.15,-100.983,falso,bebedor_casual,informal,solitario,transporte_publico,soltero,1991,ninguno,estudiante,medio,medio_oriente,tarjeta_debito_credito
